episode,stage,avg_reward,agent_0_reward,agent_1_reward,actor_loss,critic_loss,reward_ma,reward_std
221,easy,-19.49816495122782,-19.49816495122782,-19.49816495122782,4.110729217529297,0.2945021539926529,-19.98750476346389,7.2573569626795145
222,easy,-18.291717754336535,-18.291717754336535,-18.291717754336535,3.959971785545349,0.21676577627658844,-19.912481511050395,7.255064345710428
223,easy,-16.329802306834537,-16.329802306834537,-16.329802306834537,4.308000802993774,0.3267033249139786,-19.631761759424744,7.112486475961699
224,easy,-15.412515642363756,-15.412515642363756,-15.412515642363756,4.018675208091736,0.1947198361158371,-19.52040962527947,7.13449471387378
225,easy,-14.736575747588265,-14.736575747588265,-14.736575747588265,3.92009699344635,0.17612118273973465,-19.687230014061484,6.915498072827441
226,easy,-43.35896450873357,-43.35896450873357,-43.35896450873357,4.046049356460571,0.41809628903865814,-20.269785055761602,7.63583914554927
227,easy,-24.793346605656424,-24.793346605656424,-24.793346605656424,4.199037075042725,0.2875500023365021,-20.388520213959684,7.659536561662195
228,easy,-13.95675680708721,-13.95675680708721,-13.95675680708721,3.9822527170181274,0.20443684607744217,-20.21578331666909,7.706040317186858
229,easy,-38.67350648309042,-38.67350648309042,-38.67350648309042,3.851226568222046,0.2831789255142212,-20.597796055828017,8.135017944408148
230,easy,-16.00035278784084,-16.00035278784084,-16.00035278784084,4.157615900039673,0.2724173590540886,-20.647778517591206,8.098119773040866
231,easy,-22.904790191058286,-22.904790191058286,-22.904790191058286,3.953947901725769,0.23408622294664383,-20.779366581712146,8.079885470078315
232,easy,-30.78651773477155,-30.78651773477155,-30.78651773477155,3.9595794677734375,0.10882934182882309,-21.011802993646384,8.198777277899953
233,easy,-37.45383797233274,-37.45383797233274,-37.45383797233274,4.009527206420898,0.25797131657600403,-21.495305328838104,8.442638054664377
234,easy,-13.77503550515944,-13.77503550515944,-13.77503550515944,4.028337597846985,0.1705355867743492,-21.619028313653313,8.278417273170094
235,easy,-24.092481243941364,-24.092481243941364,-24.092481243941364,3.9983537197113037,0.24940701574087143,-21.9196496080976,8.08372405116688
236,easy,-12.550422895445504,-12.550422895445504,-12.550422895445504,4.000985383987427,0.18124441802501678,-21.70058837625559,8.187668200282802
237,easy,-28.267293807114882,-28.267293807114882,-28.267293807114882,4.104503631591797,0.18350113928318024,-21.80488416432206,8.23829742668776
238,easy,-47.051382964577854,-47.051382964577854,-47.051382964577854,3.8148977756500244,0.21163449436426163,-22.427857417164056,8.931431610461804
239,easy,-19.3064571153456,-19.3064571153456,-19.3064571153456,4.2401111125946045,0.19177980720996857,-22.385076626339515,8.941350463428186
240,easy,-26.461916841774936,-26.461916841774936,-26.461916841774936,4.266868352890015,0.1665397435426712,-22.480406531888462,8.959239068767946
241,easy,-14.79776152925824,-14.79776152925824,-14.79776152925824,3.9473992586135864,0.12522169575095177,-22.500264374426138,8.940698784417918
242,easy,-29.4605548895134,-29.4605548895134,-29.4605548895134,4.098459959030151,0.3435344845056534,-22.713936842261887,8.977486902449604
243,easy,-9.886039500973611,-9.886039500973611,-9.886039500973611,4.320541858673096,0.29319416731595993,-22.500970306227945,9.154796856033851
244,easy,-29.221204891725748,-29.221204891725748,-29.221204891725748,4.002289891242981,0.6107707917690277,-22.56622259774762,9.191498392163002
245,easy,-47.88468151429106,-47.88468151429106,-47.88468151429106,3.817993640899658,0.21341602504253387,-23.199817171374647,9.814800357337447
246,easy,-23.407893662509565,-23.407893662509565,-23.407893662509565,3.921407699584961,0.24638449400663376,-23.18083990895223,9.813434956264091
247,easy,-24.738643363411335,-24.738643363411335,-24.738643363411335,4.197701692581177,0.20545043796300888,-23.273864501910847,9.805555030803822
248,easy,-34.31142117346112,-34.31142117346112,-34.31142117346112,3.9739797115325928,0.1906297728419304,-23.562966077713053,9.91521792389104
249,easy,-21.324959404630285,-21.324959404630285,-21.324959404630285,4.212368011474609,0.2216387838125229,-23.705794675980833,9.828405958116253
250,easy,-18.108649620047416,-18.108649620047416,-18.108649620047416,4.26391077041626,0.28150273859500885,-23.37070608314416,9.725318771747533
251,easy,-35.334003591628345,-35.334003591628345,-35.334003591628345,4.315523147583008,0.27330517768859863,-23.66591218865309,9.861747721481064
252,easy,-19.200102879015958,-19.200102879015958,-19.200102879015958,4.147571563720703,0.31318263709545135,-23.707920598509304,9.837650687725155
253,easy,-15.297118830027582,-15.297118830027582,-15.297118830027582,4.215569496154785,0.6481726169586182,-23.57467151799113,9.906693554873103
254,easy,-20.85000019993382,-20.85000019993382,-20.85000019993382,4.195826053619385,0.37036384642124176,-23.544322374974985,9.912789817715288
255,easy,-48.50621173317393,-48.50621173317393,-48.50621173317393,4.062528371810913,0.32144881039857864,-24.06906469750347,10.519766320353874
256,easy,-18.21736294031906,-18.21736294031906,-18.21736294031906,3.9641363620758057,0.49130527675151825,-23.870716511736074,10.535028087962486
257,easy,-24.113028979378786,-24.113028979378786,-24.113028979378786,4.221065998077393,0.2547280192375183,-23.620377754093425,10.373121462643105
258,easy,-9.30324515265969,-9.30324515265969,-9.30324515265969,3.9434986114501953,0.2879178076982498,-23.588986836000576,10.414776438474224
259,easy,-25.189186562220037,-25.189186562220037,-25.189186562220037,4.326529026031494,0.25646571815013885,-23.67580442231294,10.409555357982185
260,easy,-21.089803351514732,-21.089803351514732,-21.089803351514732,4.2578041553497314,0.4272153377532959,-23.264964804238502,10.086780624510185
261,easy,-13.55908616943261,-13.55908616943261,-13.55908616943261,4.6326353549957275,0.4246593713760376,-23.265105507260422,10.086642419712518
262,easy,-24.866107216280458,-24.866107216280458,-24.866107216280458,4.209666728973389,0.24439921230077744,-23.512934890749275,9.967636874300645
263,easy,-17.243731369832997,-17.243731369832997,-17.243731369832997,4.084454298019409,0.5239853113889694,-23.569402486377665,9.922972594292503
264,easy,-12.82175998529633,-12.82175998529633,-12.82175998529633,4.536642789840698,0.283866822719574,-23.32087863895849,10.0350507709234
265,easy,-9.086581462730985,-9.086581462730985,-9.086581462730985,4.019972085952759,0.585466057062149,-23.25041792355967,10.123770587332634
266,easy,-14.249512902445703,-14.249512902445703,-14.249512902445703,4.548206567764282,0.28361430764198303,-22.974838752995307,10.178443724774874
267,easy,-23.944292968850515,-23.944292968850515,-23.944292968850515,4.235376834869385,1.4425795674324036,-22.867160740446074,10.138258627850686
268,easy,-16.723391685563257,-16.723391685563257,-16.723391685563257,4.361493825912476,0.3420976474881172,-22.636489599064866,10.144331620033048
269,easy,-8.8487041069827,-8.8487041069827,-8.8487041069827,4.5022971630096436,0.45498886704444885,-22.58398891223276,10.20986311474053
270,easy,-19.30299444064874,-19.30299444064874,-19.30299444064874,4.431625843048096,0.8081481903791428,-22.691797518880794,10.144682047172761
271,easy,-16.57382047790605,-16.57382047790605,-16.57382047790605,4.197396874427795,0.19336872547864914,-22.63331062941436,10.171863389941507
272,easy,-14.155478355875942,-14.155478355875942,-14.155478355875942,4.471165657043457,0.41291725635528564,-22.550585841445145,10.224575714161144
273,easy,-21.230560797664523,-21.230560797664523,-21.230560797664523,4.541354656219482,1.0723485350608826,-22.648601011261743,10.187146210561076
274,easy,-22.115009287768878,-22.115009287768878,-22.115009287768878,4.383653163909912,0.24017081409692764,-22.782650884169843,10.133944543063224
275,easy,-30.878362521064197,-30.878362521064197,-30.878362521064197,4.8020172119140625,0.7020512819290161,-23.105486619639365,10.129503124880863
276,easy,-15.703993596333374,-15.703993596333374,-15.703993596333374,4.4798424243927,1.2117016315460205,-22.55238720139136,9.748906404748
277,easy,-9.06391336004533,-9.06391336004533,-9.06391336004533,4.416216850280762,0.31435057520866394,-22.23779853647914,9.927272632882016
278,easy,-11.436445719137339,-11.436445719137339,-11.436445719137339,4.332248210906982,0.4394271522760391,-22.187392314720142,9.976454817598887
279,easy,-22.193795208967412,-22.193795208967412,-22.193795208967412,4.237952947616577,0.5180975794792175,-21.85779808923768,9.688757790475997
280,easy,-30.697739529908592,-30.697739529908592,-30.697739529908592,4.0472575426101685,0.24166403710842133,-22.151745824079036,9.73028512730886
281,easy,-8.654545819688668,-8.654545819688668,-8.654545819688668,4.400134563446045,0.8086430132389069,-21.86674093665164,9.914728198364406
282,easy,-17.068019272370545,-17.068019272370545,-17.068019272370545,4.748032093048096,0.26136738806962967,-21.59237096740362,9.852474354715888
283,easy,-35.270621526196365,-35.270621526196365,-35.270621526196365,3.9650063514709473,0.3363889157772064,-21.548706638480898,9.785353871075063
284,easy,-21.655728687466667,-21.655728687466667,-21.655728687466667,4.62043571472168,0.268756739795208,-21.706320502127042,9.720842065917745
285,easy,-15.81299130861462,-15.81299130861462,-15.81299130861462,4.3201305866241455,0.2587105929851532,-21.540730703420504,9.749840731175164
286,easy,-12.425286973788179,-12.425286973788179,-12.425286973788179,4.141956090927124,0.3991113752126694,-21.538227984987362,9.752211352164277
287,easy,-23.450308071279967,-23.450308071279967,-23.450308071279967,4.599175214767456,0.4514106810092926,-21.44188827027066,9.70807295343658
288,easy,-40.80975641196077,-40.80975641196077,-40.80975641196077,3.9473114013671875,0.3403225988149643,-21.31705573921832,9.40752660331164
289,easy,-21.28878306085162,-21.28878306085162,-21.28878306085162,4.729318380355835,0.22857632488012314,-21.35670225812844,9.40305636699539
290,easy,-23.57740442074923,-23.57740442074923,-23.57740442074923,5.018545627593994,0.21438881754875183,-21.299012009707926,9.379915448158568
291,easy,-25.181306968627286,-25.181306968627286,-25.181306968627286,4.84440016746521,0.43760374188423157,-21.506682918495308,9.347931641721125
292,easy,-10.013103054037842,-10.013103054037842,-10.013103054037842,4.064189195632935,0.20518364757299423,-21.1177338817858,9.414580207888697
293,easy,-19.993410961342065,-19.993410961342065,-19.993410961342065,4.269673705101013,0.2624359279870987,-21.319881310993164,9.275985747998421
294,easy,-21.718650266123806,-21.718650266123806,-21.718650266123806,4.640872955322266,0.28357935696840286,-21.169830218481124,9.205980757970856
295,easy,-14.797908313206802,-14.797908313206802,-14.797908313206802,4.3431737422943115,1.01401087641716,-20.50809475445944,8.400409880528098
296,easy,-20.62707722098481,-20.62707722098481,-20.62707722098481,4.245616912841797,0.37499208748340607,-20.452478425628946,8.390018469734011
297,easy,-13.400175233719136,-13.400175233719136,-13.400175233719136,4.2022864818573,0.348844051361084,-20.2257090630351,8.424963682411395
298,easy,-19.13076200314408,-19.13076200314408,-19.13076200314408,4.226120948791504,0.35243895649909973,-19.922095879628763,8.176875325808346
299,easy,-16.94860667995323,-16.94860667995323,-16.94860667995323,4.6177825927734375,0.351215660572052,-19.834568825135218,8.184971017469843
300,easy,-13.313874958237578,-13.313874958237578,-13.313874958237578,4.5789971351623535,0.4933069199323654,-19.738673331899022,8.23354838500958
301,easy,-24.968023367624603,-24.968023367624603,-24.968023367624603,4.34395694732666,0.562877744436264,-19.53135372741895,7.958767898147307
302,easy,-19.84017394165387,-19.84017394165387,-19.84017394165387,4.795855522155762,0.29217375814914703,-19.544155148671706,7.958738985021399
303,easy,-21.383178714036617,-21.383178714036617,-21.383178714036617,4.159363150596619,0.8087336421012878,-19.665876346351887,7.938974735940433
304,easy,-22.12317405608605,-22.12317405608605,-22.12317405608605,4.321271896362305,0.45533640682697296,-19.691339823474934,7.944889791734321
305,easy,-21.069986987644423,-21.069986987644423,-21.069986987644423,4.744710206985474,0.6787697523832321,-19.142615328564343,6.7755432233497785
306,easy,-25.607886557186767,-25.607886557186767,-25.607886557186767,4.779312610626221,0.9258281588554382,-19.290425800901698,6.835296383544074
307,easy,-15.95764558579206,-15.95764558579206,-15.95764558579206,4.465025186538696,0.622688814997673,-19.127318133029963,6.815142612898172
308,easy,-27.839806547061833,-27.839806547061833,-27.839806547061833,4.539593696594238,0.5988176167011261,-19.498049360918003,6.773877247351779
309,easy,-29.07677272796429,-29.07677272796429,-29.07677272796429,4.243484020233154,0.36433078348636627,-19.57580108423289,6.862268720048649
310,easy,-17.19035673082797,-17.19035673082797,-17.19035673082797,4.479890584945679,0.8923414051532745,-19.497812151819154,6.866867948285959
311,easy,-20.2938659842134,-20.2938659842134,-20.2938659842134,4.054816961288452,0.3553016930818558,-19.63250774811477,6.813848422278808
312,easy,-26.86778682314734,-26.86778682314734,-26.86778682314734,4.432903051376343,0.3488300293684006,-19.672541340252106,6.851004024799648
313,easy,-22.764586881110713,-22.764586881110713,-22.764586881110713,4.195319771766663,0.33972664177417755,-19.782958450477665,6.855548299848215
314,easy,-15.605220459211106,-15.605220459211106,-15.605220459211106,4.292828321456909,0.24170005321502686,-19.838627659955957,6.809010895975091
315,easy,-21.280735445763383,-21.280735445763383,-21.280735445763383,4.434064865112305,1.7733080983161926,-20.082510739616605,6.632123539175276
316,easy,-7.413648595240072,-7.413648595240072,-7.413648595240072,4.511027812957764,0.5379932373762131,-19.945793453472493,6.822546195285612
317,easy,-22.933754848919765,-22.933754848919765,-22.933754848919765,4.5973217487335205,0.19379150122404099,-19.925582691073878,6.811948062545229
318,easy,-18.514418147269545,-18.514418147269545,-18.514418147269545,4.554156303405762,1.0434168577194214,-19.961403220308004,6.79946334399771
319,easy,-20.38611065182116,-20.38611065182116,-20.38611065182116,4.4442360401153564,0.1909235194325447,-20.19215135120477,6.607708001120499
320,easy,-28.753380893156972,-28.753380893156972,-28.753380893156972,4.544694185256958,0.7210763394832611,-20.381159080254935,6.716027587963253
321,easy,-17.849220549783883,-17.849220549783883,-17.849220549783883,4.067513465881348,0.23160527646541595,-20.406667081692493,6.703682591565064
322,easy,-23.15736264698088,-23.15736264698088,-23.15736264698088,4.540977716445923,0.8272997438907623,-20.586704767514593,6.653059663357421
323,easy,-23.254683531279984,-23.254683531279984,-23.254683531279984,4.507877349853516,0.49319152534008026,-20.627187222186897,6.6632077829278025
324,easy,-21.088679076046883,-21.088679076046883,-21.088679076046883,4.823866128921509,0.4739798903465271,-20.60666061795246,6.660111007721206
325,easy,-12.388702398689459,-12.388702398689459,-12.388702398689459,4.393313884735107,0.4354020804166794,-20.236867415504967,6.59109863531426
326,easy,-27.648099258359284,-27.648099258359284,-27.648099258359284,5.017405986785889,0.534856528043747,-20.475749528745485,6.639726849201455
